,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
1147,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1148,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1149,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1150,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
1151,-당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1152,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1153,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1154,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1155,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1156,   계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1157,      보통주기본주당계속영업이익(손실),,,,,,,,,,,
1158,      구형우선주기본주당계속영업이익(손실),,,,,,,,,,,
1159,   중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
1160,      보통주기본주당중단영업이익(손실),,,,,,,,,,,
1161,      구형우선주기본주당중단영업이익(손실),,,,,,,,,,,
1162,   보통주기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1163,   구형우선주기본주당순이익,,,,,,,,,,,
1164,   계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
1165,      보통주희석주당계속영업이익(손실),,,,,,,,,,,
1166,      구형우선주희석주당계속영업이익(손실),,,,,,,,,,,
1167,   중단영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
1168,      보통주희석주당중단영업이익(손실),,,,,,,,,,,
1169,      구형우선주희석주당중단영업이익(손실),,,,,,,,,,,
1170,   보통주희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1171,   구형우선주희석주당순이익,,,,,,,,,,,
1172,매출액,,,,,,,,,,ifrs-full_Revenue,
1173,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1174,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1175,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1176,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1177,영업외손익,,,,,,,,,,ifrs-full_FinanceIncome,
1178,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1179,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1180,기타영업외수익,,,,,,,,,,dart_OtherGains,
1181,기타영업외비용,,,,,,,,,,dart_OtherLosses,
1182,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1183,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1184,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1185,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1186,지배기업 소유주지분,,,,,,,,,,,
1187,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1188,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1189,영업수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1190,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1191,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1192,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1193,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1194,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1195,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1196,기타영업외수익,,,,,,,,,,dart_OtherGains,
1197,기타영업외비용,,,,,,,,,,dart_OtherLosses,
1198,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1199,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1200,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1201,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1202,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1203,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1204,주당순이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1205,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1206,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1207,         보통주기본주당계속영업이익(손실),,,,,,,,,,,
1208,         구형우선주기본주당계속영업이익(손실),,,,,,,,,,,
1209,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1210,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
1211,         보통주희석주당계속영업이익(손실),,,,,,,,,,,
1212,         구형우선주희석주당계속영업이익(손실),,,,,,,,,,,
1213,매출액,,,,,,,,,,ifrs-full_Revenue,
1214,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1215,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1216,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1217,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1218,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1219,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1220,기타영업외수익,,,,,,,,,,dart_OtherGains,
1221,기타영업외비용,,,,,,,,,,dart_OtherLosses,
1222,지분법이익(손실),,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1223,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1224,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1225,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1226,연결당기순이익,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1227,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1228,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1229,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1230,   기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1231,   희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1232,매출액,,,,,,,,,,ifrs-full_Revenue,
1233,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1234,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1235,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1236,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1237,금융손익,,,,,,,,,,ifrs-full_FinanceIncome,
1238,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1239,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1240,기타영업외손익,,,,,,,,,,dart_OtherGains,
1241,기타영업외수익,,,,,,,,,,dart_OtherGains,
1242,기타영업외비용,,,,,,,,,,dart_OtherLosses,
1243,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1244,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1245,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1246,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
1247,중단영업손실,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
1248,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1249,분기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1250,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1251,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1252,지배기업 소유주지분 주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1253,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1254,      계속영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1255,      중단영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
1256,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1257,      계속영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
1258,      중단영업이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
1259,매출액,,,,,,,,,,ifrs-full_Revenue,
1260,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1261,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1262,연구개발비,,,,,,,,,,,
1263,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1264,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1265,지분법손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1266,기타수익,,,,,,,,,,dart_OtherGains,
1267,기타비용,,,,,,,,,,dart_OtherLosses,
1268,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1269,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
1270,   외환차익,,,,,,,,,,dart_GainsForeignCurrencyTransactions,
1271,   외화환산이익,,,,,,,,,,dart_GainOnForeignExchangeTranslations,
1272,   당기손익-공정가치금융자산처분이익,,,,,,,,,,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,
1273,   당기손익-공정가치금융자산평가이익,,,,,,,,,,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,
1274,   금융보증채무환입,,,,,,,,,,dart_GainsFromFinancialGuaranteeFinancialIncome,
1275,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1276,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
1277,   외환차손,,,,,,,,,,dart_LossesForeignCurrencyTransactions,
1278,   외화환산손실,,,,,,,,,,dart_LossOnForeignExchangeTranslations,
1279,   당기손익인식금융자산처분손실(금융원가),,,,,,,,,,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,
1280,   당기손익-공정가치금융자산평가손실,,,,,,,,,,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,
1281,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1282,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1283,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1284,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1285,   지배기업의 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1286,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1287,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1288,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1289,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1290,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1291,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1292,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1293,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1294,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1295,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1296,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
1297,   배당금수익(금융수익),,,,,,,,,,dart_DividendIncome,
1298,   외환차익(금융수익),,,,,,,,,,dart_GainsOnForeignCurrencyTransactionsFiancialIncome,
1299,   외화환산이익(금융수익),,,,,,,,,,dart_GainsOnForeignExchangeTranslationsFinancialIncome,
1300,   당기손익인식금융자산평가이익(금융수익),,,,,,,,,,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,
1301,   파생상품거래이익(금융수익),,,,,,,,,,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,
1302,   파생상품평가이익(금융수익),,,,,,,,,,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,
1303,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1304,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
1305,   외환차손(금융원가),,,,,,,,,,dart_LossesOnForeignCurrencyTransactionsFiancialExpense,
1306,   외화환산손실(금융원가),,,,,,,,,,dart_LossesOnForeignExchangeTranslationsFinancialExpense,
1307,   당기손익인식금융자산평가손실(금융원가),,,,,,,,,,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,
1308,   파생상품거래손실(금융원가),,,,,,,,,,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,
1309,   파생상품평가손실(금융원가),,,,,,,,,,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,
1310,   기타금융비용,,,,,,,,,,dart_OtherFinancialExpenses,
1311,기타이익,,,,,,,,,,dart_OtherGains,
1312,기타손실,,,,,,,,,,dart_OtherLosses,
1313,관계기업 투자손익,,,,,,,,,,ifrs-full_GainsLossesOnNetMonetaryPosition,
1314,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1315,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1316,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1317,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1318,   지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1319,   비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1320,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1321,   기본 및 희석주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1322,매출액,,,,,,,,,,ifrs-full_Revenue,
1323,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1324,매출총이익(손실),,,,,,,,,,ifrs-full_GrossProfit,
1325,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1326,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1327,기타수익,,,,,,,,,,dart_OtherGains,
1328,기타비용,,,,,,,,,,dart_OtherLosses,
1329,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1330,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1331,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1332,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1333,1분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
1334,당기순이익(손실)의 귀속 [abstract],,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1335,   지배기업소유지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1336,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1337,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1338,   보통주 기본 및 희석주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1339,   우선주 기본 및 희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1340,매출액,,,,,,,,,,ifrs-full_Revenue,
1341,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1342,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1343,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1344,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1345,기타수익,,,,,,,,,,dart_OtherGains,
1346,기타비용,,,,,,,,,,dart_OtherLosses,
1347,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1348,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
1349,   파생상품거래이익(금융수익),,,,,,,,,,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,
1350,   파생상품평가이익(금융수익),,,,,,,,,,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,
1351,   당기손익-공정가치 금융자산평가이익,,,,,,,,,,dart_GainsOnValuationOfFairValueFinancialAssetFinancialIncome,
1352,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
1353,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
1354,   파생상품거래손실(금융원가),,,,,,,,,,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,
1355,   파생상품평가손실(금융원가),,,,,,,,,,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,
1356,   당기손익-공정가치 금융자산평가손실,,,,,,,,,,dart_LossesOnValuationOfFairValueFinancialAssetFinancialExpense,
1357,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1358,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1359,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
1360,분기순이익(손실)의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1361,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1362,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1363,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1364,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1365,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
1366,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1367,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1368,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
1369,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
1370,기타수익,,,,,,,,,,dart_OtherGains,
1371,기타비용,,,,,,,,,,dart_OtherLosses,
1372,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
1373,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
1374,   당기손익-공정가치금융자산 평가이익,,,,,,,,,,,
1375,   파생상품거래이익(금융수익),,,,,,,,,,dart_GainsOnTransactionOfDerivativeFinancialInstrumentsFinancialIncome,
1376,   파생상품평가이익(금융수익),,,,,,,,,,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,
1377,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
1378,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
1379,   당기손익-공정가치금융자산 평가손실,,,,,,,,,,,
1380,   파생상품거래손실(금융원가),,,,,,,,,,dart_LossesOnTransactionOfDerivativeFinancialInstrumentsFinancialExpense,
1381,   파생상품평가손실(금융원가),,,,,,,,,,dart_LossesOnValuationOfDerivativeFinancialInstrumentsFinancialExpense,
1382,지분법이익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1383,지분법손실,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
1384,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
1385,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
1386,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
1387,분기순이익의 귀속,,,,,,,,,,ifrs-full_ProfitLossAttributableToAbstract,
1388,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1389,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1390,지배기업지분에 대한 주당이익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
1391,   기본주당순이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1392,   희석주당순이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1393,매출액,,,,,,,,,,ifrs-full_Revenue,
1394,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
1395,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
1396,   판매비와관리비,,,,,,,,,,dart_MiscellaneousExpenses,
1397,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
1398,   기타수익,,,,,,,,,,ifrs-full_OtherRevenue,
1399,   금융수익,,,,,,,,,,dart_OtherFinancialIncome,
1400,   금융비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
1401,법인세비용차감전 순이익,,,,,,,,,,,
1402,   법인세 비용,,,,,,,,,,,
1403,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
1404,   지배기업 소유주지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToOwnersOfParent,
1405,   비지배지분,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,
1406,지배회사 소유주 지분에 대한 주당이익,,,,,,,,,,,
1407,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
1408,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
1409,매출액,,,,,,,,,,ifrs-full_Revenue,
1410,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
