항목명,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월_0,당기 1분기 3개월_1,당기 1분기 3개월_0,당기 1분기 3개월_1
기타비용,에스아이리소스,코스닥시장상장법인,51,석탄 광업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"540,232,878",
기타수익,에스아이리소스,코스닥시장상장법인,51,석탄 광업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"101,400,372",
기타비용,에스앤씨엔진그룹,코스닥시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,CNY,dart_OtherLosses,,,,"7,055,185"
영업및투자활동외화차손익,에스앤씨엔진그룹,코스닥시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,CNY,entity00786331,,,,"936,091"
일반관리비,에스앤씨엔진그룹,코스닥시장상장법인,649,기타 금융업,12,2020-03-31,1분기보고서,CNY,dart_TotalSellingGeneralAdministrativeExpenses,,,,"11,827,535"
지분법손실,에스에너지,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",12,2020-03-31,1분기보고서,KRW,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,"6,441,919","21,718,713"
지분법이익,에스에너지,코스닥시장상장법인,281,"전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",12,2020-03-31,1분기보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,0
금융비용,에스에스알,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,,,"415,200",
금융수익,에스에스알,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"37,630,260",
기타비용,에스에스알,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,,,"2,802,827",
기타수익,에스에스알,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,,,"57,090,419",
순금융수익,에스에스알,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceIncome,,,"37,215,060",
계속영업,에스에이엠티,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,,"11,596,175,779",,
관련법인세효과,에스에이엠티,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,entity00128661,,,"2,551,404","2,551,404"
관련법인세효과,에스에이엠티,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,entity00128661,,,"2,551,404","505,103,922"
비지배지분에귀속될당기순이익,에스에이엠티,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,,0,,
중단영업,에스에이엠티,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,,"1,789,955,797",,
지배기업의소유주에귀속될당기순이익,에스에이엠티,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,"13,386,131,576",,
지분법이익,에스에이엠티,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,"1,940,112,787",,
관계기업투자손익,에스에프씨,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"790,210,586"
지분법손익,에스에프씨,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,"750,971,932",
재분류될수없는항목과관련된법인세,에스에프에이,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity00358271,,,"12,902,115","12,902,115"
재분류될수있는항목과관련된법인세,에스에프에이,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,,,"66,560,565",
관리비,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_ExpenseForManagementOfAffairs,"896,228,936",,,
금융원가,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_FinanceCosts,"-30,118,843",,,
기타비용,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherLosses,"-1,549,813,501","-1,549,813,501",,
기타수익,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_OtherGains,"2,542,136,844","2,542,136,844",,
대손상각비,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,,"749,079,741",,
분기순이익의귀속,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,,,,
비지배지분,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,,,,
지배기업의소유주지분,에스엔유,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,,"3,345,344,269",,
관계기업투자손익,에스엘,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,"-2,394,364,964",,
법인세효과,에스엘,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,,,"512,172,954","-1,273,088,662"
법인세효과,에스엘,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,,,"512,172,954","512,172,955"
법인세효과차감후금액,에스엘,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00125521,,,"-1,604,244,212","12,803,515,783"
법인세효과차감후금액,에스엘,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00125521,,,"-1,604,244,212","-591,632,781"
해외사업장환산외환차이,에스엘,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,,,,"146,912,701"
관계기업및공동기업투자손실,에스엠,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2020-03-31,1분기보고서,KRW,entity00260930,,,,"1,012,043,756"
기타포괄손익-공정가치지분상품평가손익,에스엠,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,,,,"132,840,985"
법인세효과,에스엠,코스닥시장상장법인,592,오디오물 출판 및 원판 녹음업,12,2020-03-31,1분기보고서,KRW,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,,,"132,486,652","213,989,639"
관계기업투자손익,에스와이,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"127,305,850"
관계기업투자주식자본변동,에스와이,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,,,,"445,220,556"
당기손익으로재분류될수있는항목의법인세,에스와이,코스닥시장상장법인,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",12,2020-03-31,1분기보고서,KRW,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLoss,,,,"309,812,018"
대손상각비,에스제이그룹,코스닥시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,,,"-14,487,461","-15,657,685"
지분법이익,에스제이그룹,코스닥시장상장법인,151,"가죽, 가방 및 유사제품 제조업",12,2020-03-31,1분기보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,,"96,028,113"
APDP(MIDP)이익,에스제이엠,유가증권시장상장법인,303,자동차 신품 부품 제조업,12,2020-03-31,1분기보고서,KRW,entity00815369,,"274,344,524",,
APDP이익,에스제이엠홀딩스,유가증권시장상장법인,452,자동차 부품 및 내장품 판매업,12,2020-03-31,1분기보고서,KRW,entity00181943,,"274,344,524",,
지분법이익,에스제이엠홀딩스,유가증권시장상장법인,452,자동차 부품 및 내장품 판매업,12,2020-03-31,1분기보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,"2,553,649,492",,,
기본및희석주당계속사업손실,에스제이케이,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,entity00366793,,,,-138
지배기업소유주지분,에스제이케이,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,,,,"-1,844,071,132"
지배기업소유주지분,에스제이케이,코스닥시장상장법인,467,기타 전문 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,,,,"-1,844,071,132"
해외사업환산손익,에스트래픽,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,,,,"17,527,174"
보통주계속영업주당이익(손실),에스티큐브,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,,,-60,-118
우선주계속영업기본주당이익(손실),에스티큐브,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,entity00273110,,,,0
우선주계속영업주당이익(손실),에스티큐브,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,,,0,
우선주기본주당이익(손실),에스티큐브,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2020-03-31,1분기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,,,0,0
대손상각비,에스폴리텍,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,"54,433,722","54,433,722",,
이자수익,에스폴리텍,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_InterestIncomeFinanceIncome,"74,394,096","75,281,130",,
지분법이익(손실),에스폴리텍,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,"-14,553,510",,
지분법자본변동,에스폴리텍,코스닥시장상장법인,222,플라스틱제품 제조업,12,2020-03-31,1분기보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,,,"2,907,498",
기타포괄손익-공정가치측정금융자산평가손익,에쓰씨엔지니어링,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,,,,"1,907,195"
기타포괄손익-공정가치측정금융자산평가손익(세후기타포괄손익),에쓰씨엔지니어링,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,,,"1,907,195",
지분법손익,에쓰씨엔지니어링,유가증권시장상장법인,412,토목 건설업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-537,676,042"
관계기업지분법손익,에이루트,코스닥시장상장법인,263,컴퓨터 및 주변장치 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-1,182,263,824"
관계기업투자수익,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity00620558,,,,0
기타포괄손익공정가치측정금융자산평가손익,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,,,"-125,248,184","-125,248,184"
대손상각비,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_BadDebtExpenses,,,"115,420,699","193,570,078"
매도가능금융자산평가손익,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,,,,0
이자수익,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,dart_InterestIncomeFinanceIncome,,,"165,647,496","80,037,560"
재분류되는항목과관련한법인세,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity00620558,,,"27,554,600",
재분류될수있는항목과관련한법인세,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,entity00620558,,,,"27,554,600"
해외사업환산손익,에이비프로바이오,코스닥시장상장법인,292,특수 목적용 기계 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,,,,"3,432,409,166"
관계기업지분법손실,에이스침대,코스닥시장상장법인,320,가구 제조업,12,2020-03-31,1분기보고서,KRW,entity00140052,,"75,512,683",,
지분법이익(손실),에이스테크,코스닥시장상장법인,264,통신 및 방송 장비 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,,,,"-186,547,840"
지분법이익,에이스토리,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2020-03-31,1분기보고서,KRW,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,,,"246,535",
계속영업이익(손실),에이씨티,코스닥시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,,,,"1,998,384,474"
계속영업이익(손실),에이씨티,코스닥시장상장법인,204,기타 화학제품 제조업,12,2020-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,,,,"-1,879,175"
