,항목명,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,당기 1분기 3개월
376,      보통주기본주당순이익(손실),,,,,,,,,,,
377,      우선주기본주당순이익(손실),,,,,,,,,,,
378,매출액,,,,,,,,,,ifrs-full_Revenue,
379,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
380,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
381,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
382,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
383,영업외수익,,,,,,,,,,dart_OtherGains,
384,영업외비용,,,,,,,,,,dart_OtherLosses,
385,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
386,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
387,법인세비용차감전순손익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
388,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
389,계속영업분기순손익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
390,중단영업손익,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
391,분기순손익,,,,,,,,,,ifrs-full_ProfitLoss,
392,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
393,   보통주,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
394,      기본주당계속영업손익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
395,      기본주당중단영업손익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
396,   우선주,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
397,      우선주당계속영업손익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
398,      우선주당중단영업손익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,
399,영업수익,,,,,,,,,,ifrs-full_Revenue,
400,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
401,대손상각비,,,,,,,,,,,
402,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
403,금융수익-유효이자율법에따른이자수익,,,,,,,,,,ifrs-full_FinanceIncome,
404,금융수익-기타,,,,,,,,,,ifrs-full_FinanceIncome,
405,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
406,기타영업외수익,,,,,,,,,,dart_OtherGains,
407,기타영업외비용,,,,,,,,,,dart_OtherLosses,
408,기타의대손상각비,,,,,,,,,,,
409,관계기업투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
410,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
411,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
412,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
413,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
414,   기본및희석주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
415,매출,,,,,,,,,,ifrs-full_Revenue,
416,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
417,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
418,판매비와 관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
419,영업이익 (손실),,,,,,,,,,dart_OperatingIncomeLoss,
420,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
421,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
422,기타영업외수익,,,,,,,,,,dart_OtherGains,
423,기타영업외비용,,,,,,,,,,dart_OtherLosses,
424,법인세차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
425,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
426,계속영업손익,,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
427,중단영업손익,,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
428,분기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
429,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
430,   보통주 기본주당계속영업이익,,,,,,,,,,,
431,   보통주 기본주당중단영업손실,,,,,,,,,,,
432,   우선주 기본주당계속영업이익,,,,,,,,,,,
433,   우선주 기본주당중단영업손실,,,,,,,,,,,
434,   보통주 희석주당계속영업이익,,,,,,,,,,,
435,   보통주 희석주당중단영업손실,,,,,,,,,,,
436,   우선주 희석주당계속영업이익,,,,,,,,,,,
437,   우선주 희석주당중단영업손실,,,,,,,,,,,
438,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
439,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
440,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
441,기타이익,,,,,,,,,,dart_OtherGains,
442,기타손실,,,,,,,,,,dart_OtherLosses,
443,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
444,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
445,"종속기업, 공동지배기업과 관계기업으로부터의 기타수익(비용)",,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
446,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
447,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
448,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
449,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
450,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
451,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
452,매출액,,,,,,,,,,ifrs-full_Revenue,
453,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
454,매출총이익(손실),,,,,,,,,,ifrs-full_GrossProfit,
455,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
456,영업손실,,,,,,,,,,dart_OperatingIncomeLoss,
457,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
458,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
459,기타영업외수익,,,,,,,,,,dart_OtherGains,
460,기타영업외비용,,,,,,,,,,dart_OtherLosses,
461,법인세비용차감전순손실,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
462,법인세이익,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
463,분기순손실,,,,,,,,,,ifrs-full_ProfitLoss,
464,주당손익,,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
465,   기본및희석주당순손실,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
466,영업수익,,,,,,,,,,ifrs-full_Revenue,
467,   매출액,,,,,,,,,,dart_RevenueFromServices,
468,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
469,   종업원급여,,,,,,,,,,ifrs-full_EmployeeBenefitsExpense,
470,   지급수수료,,,,,,,,,,dart_Commissions,
471,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
472,   망접속정산비용,,,,,,,,,,dart_NetworkContactSettleExpense,
473,   전용회선료및전파사용료,,,,,,,,,,dart_ExclusiveLineUseExpense,
474,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
475,   지급임차료,,,,,,,,,,dart_RentalExpenses,
476,   상품및기타구입비용,,,,,,,,,,,
477,   기타영업비용,,,,,,,,,,dart_MiscellaneousExpenses,
478,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
479,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
480,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
481,기타영업외수익,,,,,,,,,,dart_OtherGains,
482,기타영업외비용,,,,,,,,,,dart_OtherLosses,
483,관계기업 투자관련 이익,,,,,,,,,,,
484,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
485,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
486,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
487,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
488,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
489,   희석주당이익,,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
490,매출액,,,,,,,,,,ifrs-full_Revenue,
491,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
492,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
493,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
494,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
495,기타수익,,,,,,,,,,dart_OtherGains,
496,기타비용,,,,,,,,,,dart_OtherLosses,
497,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
498,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
499,종속기업투자손익,,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
500,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
501,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
502,계속사업순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
503,중단사업순이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
504,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
505,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
506,   기본주당순이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
507,   계속사업주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
508,   중단사업주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
509,   희석주당순이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
510,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
511,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
512,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
513,판매비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
514,관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
515,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
516,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
517,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
518,기타수익,,,,,,,,,,dart_OtherGains,
519,기타비용,,,,,,,,,,dart_OtherLosses,
520,기타차익및차손,,,,,,,,,,,
521,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
522,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
523,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
524,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
525,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
526,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
527,매출액,,,,,,,,,,ifrs-full_Revenue,
528,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
529,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
530,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
531,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
532,기타영업수익,,,,,,,,,,dart_OtherGains,
533,기타영업비용,,,,,,,,,,dart_OtherLosses,
534,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
535,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
536,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
537,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
538,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
539,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
540,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
541,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
542,매출액,,,,,,,,,,ifrs-full_Revenue,
543,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
544,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
545,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
546,   급여,,,,,,,,,,dart_SalariesWages,
547,   퇴직급여,,,,,,,,,,dart_ProvisionForSeveranceIndemnities,
548,   복리후생비,,,,,,,,,,dart_EmployeeBenefits,
549,   선임과운임,,,,,,,,,,dart_FreightExpenses,
550,   기술개발비,,,,,,,,,,dart_OrdinaryDevelopmentExpense,
551,   여비교통비,,,,,,,,,,dart_TravelExpenses,
552,   통신비,,,,,,,,,,dart_CommunicationExpenses,
553,   차량유지비,,,,,,,,,,dart_VehicleMaintenanceExpenses,
554,   소모품비,,,,,,,,,,dart_SupplyExpenses,
555,   제세공과금,,,,,,,,,,dart_TaxesDues,
556,   수도광열비,,,,,,,,,,dart_UtilityExpenses,
557,   감가상각비,,,,,,,,,,dart_DepreciationExpense,
558,   수선비,,,,,,,,,,dart_RepairExpenses,
559,   보험료,,,,,,,,,,dart_InsurancePremiums,
560,   광고선전비,,,,,,,,,,dart_AdvertisingExpenses,
561,   지급수수료,,,,,,,,,,dart_Commissions,
562,   회의비,,,,,,,,,,dart_ConferenceExpenses,
563,   접대비,,,,,,,,,,dart_EntertainmentExpenses,
564,   도서및교육훈련비,,,,,,,,,,dart_TrainingExpenses,
565,   대손상각비(대손충당금환입),,,,,,,,,,dart_BadDebtExpenses,
566,   잡비,,,,,,,,,,dart_MiscellaneousExpenses,
567,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
568,기타수익,,,,,,,,,,dart_OtherGains,
569,   외환차익,,,,,,,,,,dart_GainsForeignCurrencyTransactions,
570,   외화환산이익,,,,,,,,,,dart_GainOnForeignExchangeTranslations,
571,   잡이익,,,,,,,,,,dart_MiscellaneousIncome,
572,기타비용,,,,,,,,,,dart_OtherLosses,
573,   외환차손,,,,,,,,,,dart_LossesForeignCurrencyTransactions,
574,   외화환산손실,,,,,,,,,,dart_LossOnForeignExchangeTranslations,
575,   유형자산처분손실,,,,,,,,,,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,
576,   무형자산처분손실,,,,,,,,,,dart_LossesOnDisposalOfIntangibleAssets,
577,   잡손실,,,,,,,,,,dart_MiscellaneousLosses,
578,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
579,   이자수익,,,,,,,,,,dart_InterestIncomeFinanceIncome,
580,   배당금수익,,,,,,,,,,ifrs-full_RevenueFromDividends,
581,   당기손익-공정가치금융자산처분이익,,,,,,,,,,dart_GainsOnDisposalsOfFairValueFinancialAssetFinancialIncome,
582,   파생상품평가이익,,,,,,,,,,dart_GainsOnValuationOfDerivativeFinancialInstrumentsFinancialIncome,
583,   기타금융수익,,,,,,,,,,dart_OtherFinancialIncome,
584,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
585,   이자비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
586,   당기손익-공정가치금융자산처분손실,,,,,,,,,,dart_LossesOnDisposalsOfFairValueFinancialAssetFinancialExpense,
587,   기타금융비용,,,,,,,,,,dart_OtherFinancialExpenses,
588,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
589,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
590,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
591,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
592,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
593,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
594,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
595,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
596,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
597,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
598,      계속영업희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,
599,매출액,,,,,,,,,,ifrs-full_Revenue,
600,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
601,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
602,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
603,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
604,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
605,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
606,기타영업외이익,,,,,,,,,,dart_OtherGains,
607,기타영업외비용,,,,,,,,,,dart_OtherLosses,
608,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
609,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
610,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
611,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
612,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
613,매출액,,,,,,,,,,ifrs-full_Revenue,
614,   일반공사수익,,,,,,,,,,dart_RevenueFromConstruction,
615,   분양매출(수익),,,,,,,,,,dart_RevenueFromSaleOfGoodsRealEstate,
616,   용역수익,,,,,,,,,,dart_RevenueFromServices,
617,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
618,   일반공사원가,,,,,,,,,,dart_CostOfSalesFromConstruction,
619,   분양공사원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoodsRealEstate,
620,   용역원가,,,,,,,,,,dart_CostOfSalesFromServices,
621,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
622,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
623,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
624,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
625,금융비용,,,,,,,,,,ifrs-full_FinanceCosts,
626,기타수익,,,,,,,,,,dart_OtherGains,
627,기타비용,,,,,,,,,,dart_OtherLosses,
628,지분법투자수익,,,,,,,,,,,
629,법인세비용차감전이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
630,법인세비용(수익),,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
631,당기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
632,주당이익(손실),,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
633,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
634,   희석주당이익(손실),,,,,,,,,,ifrs-full_DilutedEarningsLossPerShare,
635,수익(매출액),,,,,,,,,,ifrs-full_Revenue,
636,   재화의 판매로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromSaleOfGoods,
637,      제품매출액,,,,,,,,,,dart_RevenueFromSaleOfGoodsProduct,
638,   용역의 제공으로 인한 수익(매출액),,,,,,,,,,ifrs-full_RevenueFromRenderingOfServices,
639,      임가공매출,,,,,,,,,,dart_RevenueFromRenderingOfServicesProcession,
640,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
641,   재화의 판매로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromSaleOfGoods,
642,   용역의 제공으로 인한 수익(매출액)에 대한 매출원가,,,,,,,,,,dart_CostOfSalesFromRenderingOfServices,
643,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
644,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
645,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
646,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
647,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
648,기타이익,,,,,,,,,,dart_OtherGains,
649,기타손실,,,,,,,,,,dart_OtherLosses,
650,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
651,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
652,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
653,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
654,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
655,매출액,,,,,,,,,,ifrs-full_Revenue,
656,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
657,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
658,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
659,영업이익(손실),,,,,,,,,,dart_OperatingIncomeLoss,
660,기타이익,,,,,,,,,,dart_OtherGains,
661,기타손실,,,,,,,,,,dart_OtherLosses,
662,금융수익,,,,,,,,,,ifrs-full_FinanceIncome,
663,금융원가,,,,,,,,,,ifrs-full_FinanceCosts,
664,법인세비용차감전순이익(손실),,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
665,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
666,계속영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromContinuingOperations,
667,중단영업이익(손실),,,,,,,,,,ifrs-full_ProfitLossFromDiscontinuedOperations,
668,당기순이익(손실),,,,,,,,,,ifrs-full_ProfitLoss,
669,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
670,   기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
671,      계속영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,
672,      중단영업기본주당이익(손실),,,,,,,,,,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,
673,매출액,,,,,,,,,,ifrs-full_Revenue,
674,매출원가,,,,,,,,,,ifrs-full_CostOfSales,
675,매출총이익,,,,,,,,,,ifrs-full_GrossProfit,
676,판매비와관리비,,,,,,,,,,dart_TotalSellingGeneralAdministrativeExpenses,
677,   판매비,,,,,,,,,,dart_MiscellaneousExpenses,
678,   관리비,,,,,,,,,,dart_LeaseholdAdministrationExpense,
679,영업이익,,,,,,,,,,dart_OperatingIncomeLoss,
680,"종속기업, 공동기업 및 관계기업투자손익",,,,,,,,,,ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates,
681,금융손익,,,,,,,,,,ifrs-full_FinanceIncome,
682,   금융수익,,,,,,,,,,dart_OtherFinancialIncome,
683,   금융비용,,,,,,,,,,dart_InterestExpenseFinanceExpense,
684,기타손익,,,,,,,,,,dart_OtherGains,
685,   기타수익,,,,,,,,,,ifrs-full_OtherRevenue,
686,   기타비용,,,,,,,,,,dart_LossesOnDisposalsOfPropertyPlantAndEquipment,
687,법인세비용차감전순이익,,,,,,,,,,ifrs-full_ProfitLossBeforeTax,
688,법인세비용,,,,,,,,,,ifrs-full_IncomeTaxExpenseContinuingOperations,
689,분기순이익,,,,,,,,,,ifrs-full_ProfitLoss,
690,주당이익 [abstract],,,,,,,,,,ifrs-full_EarningsPerShareAbstract,
691,   기본주당이익,,,,,,,,,,ifrs-full_BasicEarningsLossPerShare,
692,영업수익,,,,,,,,,,ifrs-full_Revenue,
693,영업비용,,,,,,,,,,ifrs-full_CostOfSales,
